number,debate_id,title,side_label,side,speaker,move_id,move_kind,importance,logicalCoherence,evidenceWarrant,responsiveness,relevanceBurden,precisionClarity,calibrationCharity,move_score,evidence_band,ledger_type
07,wood-oconnor-jesus-claim-god-2025,David Wood vs Alex O'Connor: Did Jesus Claim to Be God?,non_theist,con,Alex O'Connor,con-stoning-reaction-underdetermined,reply,2,89,82,99,69,95,91,87,stronger support,v4-closed-findings-adapter
07,wood-oconnor-jesus-claim-god-2025,David Wood vs Alex O'Connor: Did Jesus Claim to Be God?,theist,pro,David Wood,pro-angel-yahweh-distinction-interaction,reply,2,75,78,97,87,75,73,82,material warrant or verification step compressed,v4-closed-findings-adapter
07,wood-oconnor-jesus-claim-god-2025,David Wood vs Alex O'Connor: Did Jesus Claim to Be God?,theist,pro,David Wood,pro-stephen-early-invocation-devotion,reply,2,79,79,97,86,75,73,83,material warrant or verification step compressed,v4-closed-findings-adapter
07,wood-oconnor-jesus-claim-god-2025,David Wood vs Alex O'Connor: Did Jesus Claim to Be God?,non_theist,con,Alex O'Connor,con-transferable-divine-prerogatives,reply,3,90,85,99,87,95,90,91,stronger support,v4-closed-findings-adapter
07,wood-oconnor-jesus-claim-god-2025,David Wood vs Alex O'Connor: Did Jesus Claim to Be God?,non_theist,con,Alex O'Connor,con-obscurity-and-messianic-secret,reply,2,83,80,97,87,75,87,85,stronger support,v4-closed-findings-adapter
07,wood-oconnor-jesus-claim-god-2025,David Wood vs Alex O'Connor: Did Jesus Claim to Be God?,non_theist,con,Alex O'Connor,con-proskynesis-homage-distinction,reply,2,91,87,99,69,95,91,89,stronger support,v4-closed-findings-adapter
07,wood-oconnor-jesus-claim-god-2025,David Wood vs Alex O'Connor: Did Jesus Claim to Be God?,theist,pro,David Wood,pro-philippians-preexistent-divine-incarnation,reply,3,89,85,98,87,95,93,91,stronger support,v4-closed-findings-adapter
07,wood-oconnor-jesus-claim-god-2025,David Wood vs Alex O'Connor: Did Jesus Claim to Be God?,theist,pro,David Wood,pro-doubled-kyrios-veiled-claim,reply,2,72,69,97,86,75,64,78,assertion/anecdote/authority/speculation carries substantial weight,v4-closed-findings-adapter
07,wood-oconnor-jesus-claim-god-2025,David Wood vs Alex O'Connor: Did Jesus Claim to Be God?,non_theist,con,Alex O'Connor,con-john5-granted-authority,reply,3,91,89,99,87,95,91,92,stronger support,v4-closed-findings-adapter
07,wood-oconnor-jesus-claim-god-2025,David Wood vs Alex O'Connor: Did Jesus Claim to Be God?,theist,pro,David Wood,pro-incarnation-reconciles-received-authority,reply,3,87,83,98,69,95,82,86,stronger support,v4-closed-findings-adapter
07,wood-oconnor-jesus-claim-god-2025,David Wood vs Alex O'Connor: Did Jesus Claim to Be God?,non_theist,con,Alex O'Connor,con-two-powers-attestation-challenge,reply,3,90,86,99,87,95,93,91,stronger support,v4-closed-findings-adapter
07,wood-oconnor-jesus-claim-god-2025,David Wood vs Alex O'Connor: Did Jesus Claim to Be God?,theist,pro,David Wood,pro-synoptic-disclosure-early-christology,reply,3,81,70,95,87,75,76,81,material warrant or verification step compressed,v4-closed-findings-adapter
07,wood-oconnor-jesus-claim-god-2025,David Wood vs Alex O'Connor: Did Jesus Claim to Be God?,non_theist,con,Alex O'Connor,con-pauline-self-claim-distinction,reply,3,95,89,99,100,95,93,95,stronger support,v4-closed-findings-adapter
08,wood-shermer-god-exist-2022,David Wood vs Michael Shermer: Does God Exist?,theist,pro,David Wood,pro-science-history-theological-origin,constructive,2,74,67,78,69,75,61,71,assertion/anecdote/authority/speculation carries substantial weight,v4-closed-findings-adapter
08,wood-shermer-god-exist-2022,David Wood vs Michael Shermer: Does God Exist?,non_theist,con,Michael Shermer,con-evil-preventable-child-suffering,constructive,3,82,86,90,87,85,80,85,stronger support,v4-closed-findings-adapter
08,wood-shermer-god-exist-2022,David Wood vs Michael Shermer: Does God Exist?,non_theist,con,Michael Shermer,con-method-unfalsifiable-god-hypothesis,constructive,3,84,77,87,69,75,74,79,material warrant or verification step compressed,v4-closed-findings-adapter
08,wood-shermer-god-exist-2022,David Wood vs Michael Shermer: Does God Exist?,theist,pro,David Wood,pro-method-no-god-of-gaps,reply,3,77,67,73,86,85,71,76,assertion/anecdote/authority/speculation carries substantial weight,v4-closed-findings-adapter
08,wood-shermer-god-exist-2022,David Wood vs Michael Shermer: Does God Exist?,theist,pro,David Wood,pro-design-designer-regress-distinction,reply,2,72,60,70,86,75,60,70,assertion/anecdote/authority/speculation carries substantial weight,v4-closed-findings-adapter
08,wood-shermer-god-exist-2022,David Wood vs Michael Shermer: Does God Exist?,theist,pro,David Wood,pro-evil-objective-moral-presupposition,reply,3,62,60,71,86,75,57,68,assertion/anecdote/authority/speculation carries substantial weight,v4-closed-findings-adapter
08,wood-shermer-god-exist-2022,David Wood vs Michael Shermer: Does God Exist?,non_theist,con,Michael Shermer,con-science-universal-reproducibility,reply,2,79,72,72,69,75,65,73,material warrant or verification step compressed,v4-closed-findings-adapter
08,wood-shermer-god-exist-2022,David Wood vs Michael Shermer: Does God Exist?,non_theist,con,Michael Shermer,con-design-darwinian-natural-selection,reply,3,90,85,71,87,95,92,85,stronger support,v4-closed-findings-adapter
08,wood-shermer-god-exist-2022,David Wood vs Michael Shermer: Does God Exist?,non_theist,con,Michael Shermer,con-method-artifact-cosmic-maker-distinction,reply,3,87,83,98,87,95,89,89,stronger support,v4-closed-findings-adapter
08,wood-shermer-god-exist-2022,David Wood vs Michael Shermer: Does God Exist?,theist,pro,David Wood,pro-science-cognitive-reliability,reply,3,64,62,73,87,75,58,69,assertion/anecdote/authority/speculation carries substantial weight,v4-closed-findings-adapter
08,wood-shermer-god-exist-2022,David Wood vs Michael Shermer: Does God Exist?,theist,pro,David Wood,pro-method-alien-underdetermination,reply,3,84,64,97,69,95,71,80,assertion/anecdote/authority/speculation carries substantial weight,v4-closed-findings-adapter
08,wood-shermer-god-exist-2022,David Wood vs Michael Shermer: Does God Exist?,non_theist,con,Michael Shermer,con-cognition-scientific-success-reliability,reply,3,89,84,73,87,95,91,85,stronger support,v4-closed-findings-adapter
08,wood-shermer-god-exist-2022,David Wood vs Michael Shermer: Does God Exist?,theist,pro,David Wood,pro-morality-cause-versus-justification,reply,3,82,72,7,87,95,74,66,material warrant or verification step compressed,v4-closed-findings-adapter
08,wood-shermer-god-exist-2022,David Wood vs Michael Shermer: Does God Exist?,non_theist,con,Michael Shermer,con-morality-flourishing-reciprocity,reply,3,78,76,73,87,85,79,79,material warrant or verification step compressed,v4-closed-findings-adapter
08,wood-shermer-god-exist-2022,David Wood vs Michael Shermer: Does God Exist?,theist,pro,David Wood,pro-origins-scripture-empirical-inquiry,reply,2,82,73,67,86,75,80,77,material warrant or verification step compressed,v4-closed-findings-adapter
08,wood-shermer-god-exist-2022,David Wood vs Michael Shermer: Does God Exist?,theist,pro,David Wood,pro-morality-divine-image-status,reply,3,77,66,73,87,85,72,76,assertion/anecdote/authority/speculation carries substantial weight,v4-closed-findings-adapter
08,wood-shermer-god-exist-2022,David Wood vs Michael Shermer: Does God Exist?,non_theist,con,Michael Shermer,con-evil-afterlife-evidential-burden,reply,3,88,79,71,87,95,90,84,material warrant or verification step compressed,v4-closed-findings-adapter
08,wood-shermer-god-exist-2022,David Wood vs Michael Shermer: Does God Exist?,theist,pro,David Wood,pro-evil-afterlife-context,reply,3,75,60,72,87,95,84,76,assertion/anecdote/authority/speculation carries substantial weight,v4-closed-findings-adapter
08,wood-shermer-god-exist-2022,David Wood vs Michael Shermer: Does God Exist?,non_theist,con,Michael Shermer,con-origins-provisional-cosmology,reply,2,80,72,5,87,75,79,64,material warrant or verification step compressed,v4-closed-findings-adapter
08,wood-shermer-god-exist-2022,David Wood vs Michael Shermer: Does God Exist?,non_theist,con,Michael Shermer,con-morality-empirical-objective-inquiry,reply,3,67,74,73,87,75,61,73,material warrant or verification step compressed,v4-closed-findings-adapter
09,peterson-dillahunty-god-debate-2023,Jordan Peterson vs Matt Dillahunty: The Greatest God Debate In History,non_theist,con,Matt Dillahunty,con-truth-utility-distinction,constructive,3,95,90,92,100,95,92,94,stronger support,v4-closed-findings-adapter
09,peterson-dillahunty-god-debate-2023,Jordan Peterson vs Matt Dillahunty: The Greatest God Debate In History,theist,pro,Jordan Peterson,pro-god-language-truth-beyond-scientific-literalism,reply,3,72,67,73,87,75,72,74,assertion/anecdote/authority/speculation carries substantial weight,v4-closed-findings-adapter
09,peterson-dillahunty-god-debate-2023,Jordan Peterson vs Matt Dillahunty: The Greatest God Debate In History,theist,pro,Jordan Peterson,pro-durable-effects-of-mystical-experience,reply,3,74,74,72,87,75,70,75,material warrant or verification step compressed,v4-closed-findings-adapter
09,peterson-dillahunty-god-debate-2023,Jordan Peterson vs Matt Dillahunty: The Greatest God Debate In History,non_theist,con,Matt Dillahunty,con-cultural-attribution-of-holy-spirit,reply,3,91,81,99,87,95,93,91,stronger support,v4-closed-findings-adapter
09,peterson-dillahunty-god-debate-2023,Jordan Peterson vs Matt Dillahunty: The Greatest God Debate In History,theist,pro,Jordan Peterson,pro-experience-precedes-supernatural-agency-hypothesis,reply,3,75,61,73,87,75,71,73,assertion/anecdote/authority/speculation carries substantial weight,v4-closed-findings-adapter
09,peterson-dillahunty-god-debate-2023,Jordan Peterson vs Matt Dillahunty: The Greatest God Debate In History,non_theist,con,Matt Dillahunty,con-agency-detection-account,reply,3,86,74,98,87,95,91,88,material warrant or verification step compressed,v4-closed-findings-adapter
09,peterson-dillahunty-god-debate-2023,Jordan Peterson vs Matt Dillahunty: The Greatest God Debate In History,non_theist,con,Matt Dillahunty,con-consciousness-mystery-restraint,reply,2,92,86,98,69,95,91,89,stronger support,v4-closed-findings-adapter
09,peterson-dillahunty-god-debate-2023,Jordan Peterson vs Matt Dillahunty: The Greatest God Debate In History,non_theist,con,Matt Dillahunty,con-agency-without-libertarian-freedom,reply,2,84,67,93,86,95,85,84,assertion/anecdote/authority/speculation carries substantial weight,v4-closed-findings-adapter
09,peterson-dillahunty-god-debate-2023,Jordan Peterson vs Matt Dillahunty: The Greatest God Debate In History,theist,pro,Jordan Peterson,pro-religious-narrative-as-interpretive-context,reply,3,69,59,71,87,75,59,70,assertion/anecdote/authority/speculation carries substantial weight,v4-closed-findings-adapter
09,peterson-dillahunty-god-debate-2023,Jordan Peterson vs Matt Dillahunty: The Greatest God Debate In History,theist,pro,Jordan Peterson,pro-secular-wellbeing-has-contestable-foundations,reply,3,84,70,72,69,95,81,77,material warrant or verification step compressed,v4-closed-findings-adapter
09,peterson-dillahunty-god-debate-2023,Jordan Peterson vs Matt Dillahunty: The Greatest God Debate In History,non_theist,con,Matt Dillahunty,con-revisable-secular-morality,reply,3,87,79,99,87,95,89,89,material warrant or verification step compressed,v4-closed-findings-adapter
09,peterson-dillahunty-god-debate-2023,Jordan Peterson vs Matt Dillahunty: The Greatest God Debate In History,theist,pro,Jordan Peterson,pro-finite-rules-insufficient-for-moral-intelligence,reply,3,62,60,73,87,60,58,67,assertion/anecdote/authority/speculation carries substantial weight,v4-closed-findings-adapter
09,peterson-dillahunty-god-debate-2023,Jordan Peterson vs Matt Dillahunty: The Greatest God Debate In History,non_theist,con,Matt Dillahunty,con-goal-directed-moral-learning,reply,3,85,75,98,87,75,81,85,material warrant or verification step compressed,v4-closed-findings-adapter
09,peterson-dillahunty-god-debate-2023,Jordan Peterson vs Matt Dillahunty: The Greatest God Debate In History,theist,pro,Jordan Peterson,pro-consciousness-complicates-independent-god-question,constructive,2,71,60,74,68,60,83,69,assertion/anecdote/authority/speculation carries substantial weight,v4-closed-findings-adapter
09,peterson-dillahunty-god-debate-2023,Jordan Peterson vs Matt Dillahunty: The Greatest God Debate In History,non_theist,con,Matt Dillahunty,con-retain-religious-inheritance,reply,3,88,78,77,69,95,90,82,material warrant or verification step compressed,v4-closed-findings-adapter
09,peterson-dillahunty-god-debate-2023,Jordan Peterson vs Matt Dillahunty: The Greatest God Debate In History,theist,pro,Jordan Peterson,pro-highest-value-functions-as-deity,constructive,3,70,59,84,87,75,59,73,assertion/anecdote/authority/speculation carries substantial weight,v4-closed-findings-adapter
09,peterson-dillahunty-god-debate-2023,Jordan Peterson vs Matt Dillahunty: The Greatest God Debate In History,non_theist,con,Matt Dillahunty,con-metaphor-agent-distinction,reply,3,94,85,99,100,95,95,94,stronger support,v4-closed-findings-adapter
09,peterson-dillahunty-god-debate-2023,Jordan Peterson vs Matt Dillahunty: The Greatest God Debate In History,non_theist,con,Matt Dillahunty,con-secular-humanist-orientation,constructive,3,88,77,87,100,95,90,88,material warrant or verification step compressed,v4-closed-findings-adapter
09,peterson-dillahunty-god-debate-2023,Jordan Peterson vs Matt Dillahunty: The Greatest God Debate In History,theist,pro,Jordan Peterson,pro-myth-orients-action-amid-chaos-and-order,constructive,3,75,64,78,87,75,69,75,assertion/anecdote/authority/speculation carries substantial weight,v4-closed-findings-adapter
09,peterson-dillahunty-god-debate-2023,Jordan Peterson vs Matt Dillahunty: The Greatest God Debate In History,theist,pro,Jordan Peterson,pro-material-and-metaphysical-religious-instinct-underdetermined,reply,2,82,69,74,86,75,89,78,assertion/anecdote/authority/speculation carries substantial weight,v4-closed-findings-adapter
10,craig-harris-moral-foundations-2011,William Lane Craig vs Sam Harris: The God Debate II,theist,pro,William Lane Craig,pro-objective-morality-foundation-thesis,constructive,3,84,72,90,100,95,75,85,material warrant or verification step compressed,v4-closed-findings-adapter
10,craig-harris-moral-foundations-2011,William Lane Craig vs Sam Harris: The God Debate II,theist,pro,William Lane Craig,pro-divine-nature-and-command-account,constructive,3,83,72,92,87,95,75,84,material warrant or verification step compressed,v4-closed-findings-adapter
10,craig-harris-moral-foundations-2011,William Lane Craig vs Sam Harris: The God Debate II,theist,pro,William Lane Craig,pro-evolutionary-morality-grounding-deficit,constructive,3,66,62,85,87,75,60,72,assertion/anecdote/authority/speculation carries substantial weight,v4-closed-findings-adapter
10,craig-harris-moral-foundations-2011,William Lane Craig vs Sam Harris: The God Debate II,theist,pro,William Lane Craig,pro-wellbeing-definition-circularity,constructive,3,79,73,86,87,85,75,81,material warrant or verification step compressed,v4-closed-findings-adapter
10,craig-harris-moral-foundations-2011,William Lane Craig vs Sam Harris: The God Debate II,theist,pro,William Lane Craig,pro-facts-authority-and-objective-duty,constructive,3,68,62,89,87,75,63,74,assertion/anecdote/authority/speculation carries substantial weight,v4-closed-findings-adapter
10,craig-harris-moral-foundations-2011,William Lane Craig vs Sam Harris: The God Debate II,theist,pro,William Lane Craig,pro-free-will-responsibility-objection,constructive,2,69,67,82,69,75,65,71,assertion/anecdote/authority/speculation carries substantial weight,v4-closed-findings-adapter
10,craig-harris-moral-foundations-2011,William Lane Craig vs Sam Harris: The God Debate II,non_theist,con,Sam Harris,con-consciousness-condition-for-value,constructive,3,88,82,92,87,95,85,88,stronger support,v4-closed-findings-adapter
10,craig-harris-moral-foundations-2011,William Lane Craig vs Sam Harris: The God Debate II,non_theist,con,Sam Harris,con-worst-misery-objective-standard,constructive,3,82,80,92,87,95,75,85,stronger support,v4-closed-findings-adapter
